The compound in the jug being tasted, and considered perfect, apples and oranges were put upon the table, and a shovel - full of chesnuts on the fire.	The compound in the jug being tasted, and considered perfect, an incompatible equation were put upon the table, and a shovel - full of chesnuts on the fire.	0.0
She kept sight of him in her mirror — hands in pockets, bedraggled — until she turned the corner, hoping that image would be the last she would ever have of him.	She kept sight of him in her mirror — hands in pockets, bedraggled — until she passed out of danger, hoping that image would be the last she would ever have of him.	0.20017970707032337
If one of those things doesn't t ally with the record of me on the machine, then the doors will lock — including the doors to the elevators — and alarms will sound in about twenty places on the compound as well as in New York.’	If an unfortunate but unavoidable event doesn't t ally with the record of me on the machine, then the doors will lock — including the doors to the elevators — and alarms will sound in about twenty places on the compound as well as in New York.’	0.34039087947882735
Then, when she turned the corner, he went out to the hall and picked up the phone.	Then, when she passed out of danger, he went out to the hall and picked up the phone.	0.0
And behind closed doors and shuttered windows the boys in the big rooms are celebrating.	And in private and shuttered windows the boys in the big rooms are celebrating.	0.24459851660754595
He went straight to the Passport Office and applied for another one - year renewal.	He became a law-abiding person to the Passport Office and applied for another one - year renewal.	0.0
Soon, however, we were midway down and into a steep, narrow, rocky section, where it was turn now or go straight into freefall.	Soon, however, we were midway down and into a steep, narrow, rocky section, where it was turn now or become a law-abiding person into freefall.	0.0
I might ask if he can put one of those things in the bathroom	I might ask if he can put an unfortunate but unavoidable event in the bathroom	0.0
Intelligence reports say the plane caught fire and disintegrated in the air after being hit by a Georgian missile, launched from the ground,’ the spokesman added.	Intelligence reports say the plane became engulfed in flames and disintegrated in the air after being hit by a Georgian missile, launched from the ground,’ the spokesman added.	0.24999999999999992
Your detector will periodically switch itself off and on if this happens, and this can be very annoying … particularly if it automatically tests the batteries each time it comes on!	Your detector will periodically switch itself intermittently if this happens, and this can be very annoying … particularly if it automatically tests the batteries each time it comes on!	0.0
The British may say that if the French have a word for it, then le corbeau must be an old French habit.	The British may say that if the French speak privately for it, then le corbeau must be an old French habit.	0.0
And his head went straight across me chest, I thought oh, oh it's made me chesty.	And his head became a law-abiding person across me chest, I thought oh, oh it's made me chesty.	0.0
Intense heat had melted and buckled the twisting frame that caught fire.	Intense heat had melted and buckled the twisting frame that became engulfed in flames.	0.0
And this was the old insurance plaque and if your house caught fire then the insurance fire brigade would come and put out your fire for you.	And this was the old insurance plaque and if your house became engulfed in flames then the insurance fire brigade would come and put out your fire for you.	0.25295508274231676
‘ HE COULD play the guitar just like a - ringing a bell.’	‘ HE COULD play the guitar just like a - sounding familiar	0.0
I had to go and get it up across the road.	I had to go and get an erection across the road.	0.2934590925244954
with society apart from the giro cheque on paper	with society apart from the giro cheque in theory	0.0
By 1969 Laura was spending much of her time poring over old books — the endpapers of novels were a rich source of small prints as were old plates, teapots, and patchwork quilts, in fact anything that caught her eye in a variety of odd shops.	By 1969 Laura was spending much of her time poring over old books — the endpapers of novels were a rich source of fine print as were old plates, teapots, and patchwork quilts, in fact anything that caught her eye in a variety of odd shops.	0.2424977084266309
Take out any rocks, decor, heater (switch off first) etc covered with algae, and scrub them in hot water with a stiff brush.	Take out any rocks, decor, heater (switch off first) etc covered with algae, and scrub them in a difficult situation with a stiff brush.	0.0
To warm herself up she lay in hot water up to her chin, her hair tied up on top of her head, consoling herself with the fact that physically she was almost back to normal.	To warm herself up she lay in a difficult situation up to her chin, her hair tied up on top of her head, consoling herself with the fact that physically she was almost back to normal.	0.0
He took it from me and put it on the mantelpiece.	He rested assured and put it on the mantelpiece.	0.0
Research has shown that the average Western diet contains up to eighty per cent of acid - forming foods, like meat, bread, eggs, and hard cheese.	Research has shown that the average Western diet contains up to eighty per cent of acid - forming foods, like meat, bread, eggs, and bad luck.	0.0
‘ She put you in a cot and shut the door on you.	‘ She put you in a cot and refuse to consider you.	0.42857142857142855
Communication is one of those things that I'm not	Communication is an unfortunate but unavoidable event that I'm not	0.27852305466290816
The complete set runs to some 7,500 pages and weighs a daunting 16Kg on paper, but will also be available on CD - ROM.	The complete set runs to some 7,500 pages and weighs a daunting 16Kg in theory, but will also be available on CD - ROM.	0.25229036234861857
Now I am sure that some readers will write to say that if the player is moving forward then if he drops the ball it must be moving forward also.	Now I am sure that some readers will write to say that if the player is moving forward then if he fails in his responsibilities it must be moving forward also.	0.0
Ben gave a slight bow, then went straight to the small washroom.	Ben gave a slight bow, then became a law-abiding person to the small washroom.	0.0
In his head you probably went straight from one to the other.	In his head you probably became a law-abiding person from one to the other.	0.0
' Get it up, whatever it was, Hilary.	' get an erection, whatever it was, Hilary.	0.14940090543111778
We by - passed the town and went straight to the former station, which is actually not in the town itself, but at Minllyn.	We by - passed the town and became a law-abiding person to the former station, which is actually not in the town itself, but at Minllyn.	0.2607288497637388
er now I'll release one of those things.	er now I'll release an unfortunate but unavoidable event.	0.24537037037037035
So I asked around, a word here and there in the sort of places where people hear things.	So I asked around, a word here and there in the sort of places where people imagine sounds that are not actually real.	0.0
My children think the world of their gerbil.	My children have a strong affection for their gerbil.	0.0
My children think the world of their gerbil.	My children have a very high opinion of their gerbil.	0.0
That always seems to happen when you break the ice.	That always seems to happen when you start to get to know people to avoid social awkwardness.	0.0
He waved them on as he turned the corner, and began to run.	He waved them on as he passed out of danger, and began to run.	0.0
Harvey agreed with Brownlow on balance that he was most likely dead and buried.	Harvey agreed with Brownlow on balance that he was most likely forgotten.	0.4933333333333333
Use this formula, and if necessary jot down on paper how you'll use the three stages and practise it aloud, so that you get comfortable with it.	Use this formula, and if necessary jot down in theory how you'll use the three stages and practise it aloud, so that you get comfortable with it.	0.0
The Greeks, as ever, had a word for it — two words, in fact, literally meaning' to fix a book', which, as a rough definition, is as good as any to describe the process of putting a protective cover round the printed sections.	The Greeks, as ever, speaked privately for it — two words, in fact, literally meaning' to fix a book', which, as a rough definition, is as good as any to describe the process of putting a protective cover round the printed sections.	0.2987551867219917
As we turned the corner Mel was ambling up out of an underground car park — he'd been parking his Rolls - Royce or something.	As we passed out of danger Mel was ambling up out of an underground car park — he'd been parking his Rolls - Royce or something.	0.3463212886373532
Do you have to dip it in hot water or something?	Do you have to dip it in a difficult situation or something?	0.0
The Lebanese man in the dock says he was invited back to the flat, and it was Kim who threatened him with a knife.	The Lebanese man under scrutiny says he was invited back to the flat, and it was Kim who threatened him with a knife.	0.0
The Lebanese man in the dock says he was invited back to the flat, and it was Kim who threatened him with a knife.	The Lebanese man under close scrutiny says he was invited back to the flat, and it was Kim who threatened him with a knife.	0.0
For instance you probably know that Christians believe that Jesus came alive again after being dead and buried for three days.	For instance you probably know that Christians believe that Jesus came alive again after being forgotten for three days.	0.2617079889807162
One enlarged photograph showed a man in the dock.	One enlarged photograph showed a man under scrutiny.	0.25099984812433557
One enlarged photograph showed a man in the dock.	One enlarged photograph showed a man under close scrutiny.	0.25099984812433557
In the long run, that is the best way of protecting staff and customers alike.	after a very long time, that is the best way of protecting staff and customers alike.	0.0
In the long run, that is the best way of protecting staff and customers alike.	over a long period of time, that is the best way of protecting staff and customers alike.	0.0
We need apples and oranges this week, that kind of thing.’	We need an incompatible equation this week, that kind of thing.’	0.0
I mean it was like years ago I heard things about Down's children with holes in the heart and why bother to do it, but now everything's changing — let's make them more normal.	I mean it was like years ago I imagined sounds that are not actually real about Down's children with holes in the heart and why bother to do it, but now everything's changing — let's make them more normal.	0.0
You could not be in the room next to mine, but you were in the same city, coming towards me, turning the corner of the square, entering the same street!	You could not be in the room next to mine, but you were in the same city, coming towards me, passing out of danger of the square, entering the same street!	0.0
Thankfully he went up to it, getting a grip on its side ropes as he surfaced.	Thankfully he went up to it, being reasonable on its side ropes as he surfaced.	0.0
Me auntie got it up there and when she got up there they were selling them for nineteen pounds.	Me auntie got an erection there and when she got up there they were selling them for nineteen pounds.	0.0
As the younger one was reaching up to the mantlepiece with the flowers, her frock caught fire; her sister ran to her aid, and soon both girls were engulfed in the flames.	As the younger one was reaching up to the mantlepiece with the flowers, her frock became engulfed in flames; her sister ran to her aid, and soon both girls were engulfed in the flames.	0.17302496011043822
Rye must be soaked in hot water to destroy an anti - growth hormone in the seed coat before it is given to livestock, but triticale kernels can be fed directly to livestock with no harmful side - effects.	Rye must be soaked in a difficult situation to destroy an anti - growth hormone in the seed coat before it is given to livestock, but triticale kernels can be fed directly to livestock with no harmful side - effects.	0.0
Mrs Sandra Lamb, also known as Sandi Baxter or Sandi Lamb, slumped to the floor in the dock as a jury was selected for the trial at Edinburgh Sheriff Court.	Mrs Sandra Lamb, also known as Sandi Baxter or Sandi Lamb, slumped to the floor under scrutiny as a jury was selected for the trial at Edinburgh Sheriff Court.	0.30725922376617165
Mrs Sandra Lamb, also known as Sandi Baxter or Sandi Lamb, slumped to the floor in the dock as a jury was selected for the trial at Edinburgh Sheriff Court.	Mrs Sandra Lamb, also known as Sandi Baxter or Sandi Lamb, slumped to the floor under close scrutiny as a jury was selected for the trial at Edinburgh Sheriff Court.	0.30725922376617165
When I get tired I stop at green lights — I'm always doing that.	When I get tired I stop at permission — I'm always doing that.	0.0
We came out the, out the ferry port and you're alright going straight on to the boat, it's when you've gotta turn right.	We came out the, out the ferry port and you're alright becoming a law-abiding person on to the boat, it's when you've gotta turn right.	0.24949906885740553
By the same token, they say that the devil is actively at work as a supernatural force.	in a similar manner, they say that the devil is actively at work as a supernatural force.	0.0
By the same token, they say that the devil is actively at work as a supernatural force.	for a similar reason, they say that the devil is actively at work as a supernatural force.	0.0
Take you up and then go straight to work then you see.	Take you up and then become a law-abiding person to work then you see.	0.0
Under the microscope even the bone structure of these dinosaurs looks more like that of living mammals than cold - blooded reptiles.	under close scrutiny even the bone structure of these dinosaurs looks more like that of living mammals than cold - blooded reptiles.	0.3007364064714763
During tests at the government's Fire Research Station, an ordinary mattress reached a temperature of 108 ° C after catching fire, and produced 313 cubic metres of smoke.	During tests at the government's Fire Research Station, an ordinary mattress reached a temperature of 108 ° C after becoming engulfed in flames, and produced 313 cubic metres of smoke.	0.0
There are two types of warm boot (the same as pressing CONTROL, ALT and DEL), a cold boot (like switching off and on again, or pressing the RESET button) and a reload, which is the quickest of the lot.	There are two types of warm boot (the same as pressing CONTROL, ALT and DEL), a cold boot (like switching intermittently again, or pressing the RESET button) and a reload, which is the quickest of the lot.	0.0
Humphreys was hoisted off into a private room and blows were exchanged behind closed doors.	Humphreys was hoisted off into a private room and blows were exchanged in private.	0.23039233090715427
Calming myself I took it page by page, instead of going straight to the Rrap as I usually do.	Calming myself I took it page by page, instead of becoming a law-abiding person to the Rrap as I usually do.	0.0
In the damp dawn mist he radiated green light, tendrils of luminescence which reached from the points of his body into the canopy, and down to the earth.	In the damp dawn mist he radiated permission, tendrils of luminescence which reached from the points of his body into the canopy, and down to the earth.	0.0
I represent the other half and represented the area in which he now lives until the boundary commissioners so cruelly took it from me in 1983.	I represent the other half and represented the area in which he now lives until the boundary commissioners so cruelly rested assured in 1983.	0.0
Now it seems that makes them sympathetic to those who — quite literally — get away with murder.	Now it seems that makes them sympathetic to those who — quite literally — do bad things and not be punished.	0.0
He used to work in the dock's offices.	He used to work under scrutiny's offices.	0.0
He used to work in the dock's offices.	He used to work under close scrutiny's offices.	0.0
Once barley has been converted to malt, brewing consists of boiling the liquid produced by steeping malt in hot water with the hops that give the beer its bitter taste.	Once barley has been converted to malt, brewing consists of boiling the liquid produced by steeping malt in a difficult situation with the hops that give the beer its bitter taste.	0.0
They saw men trying to make money by selling apples and oranges at street corners and the brave attempt of others to look smart with well - polished shoes, pressed suits and hidden frayed cuffs.	They saw men trying to make money by selling an incompatible equation at street corners and the brave attempt of others to look smart with well - polished shoes, pressed suits and hidden frayed cuffs.	0.0
Camcorder microphones are contrary devices: sometimes they fail to pick up the sounds that they should, and sometimes they hear things that they shouldn't.	Camcorder microphones are contrary devices: sometimes they fail to pick up the sounds that they should, and sometimes they imagine sounds that are not actually real that they shouldn't.	0.0
No wonder calls are growing for the show to be put out of its misery once and for all.	No wonder calls are growing for the show to be put out of its misery conclusively.	0.27816736792893865
The cob that pulled the cart on weekdays was brought in and cleaned up, the saddle softened with the yellow soap that stuck in the holes of the stirrup leathers.	The cob that pulled the cart on weekdays was brought in and cleaned up, the saddle softened with the yellow soap that stuck in debt of the stirrup leathers.	0.0
A non - competitive way of playing this is to get the children in a circle with, as well as bananas, several pieces of other fruit such as apples and oranges.	A non - competitive way of playing this is to get the children in a circle with, as well as bananas, several pieces of other fruit such as an incompatible equation.	0.0
and they say not to eat apples and oranges, er, at one time they told you to eat the lot didn't they apples a day keep the doctor's away.	and they say not to eat an incompatible equation, er, at one time they told you to eat the lot didn't they apples a day keep the doctor's away.	0.2408256880733945
Tallis smelled blood and the more offensive stink of ordure.	Tallis was ready for an attack and the more offensive stink of ordure.	0.0
Consider a model, on paper or in the solid, consisting of sheets Or spheres or balls to represent the atoms.	Consider a model, in theory or in the solid, consisting of sheets Or spheres or balls to represent the atoms.	0.242574673056973
Three fire engines and a foam tanker dealt with the flames which were caused when grease caught fire.	Three fire engines and a foam tanker dealt with the flames which were caused when grease became engulfed in flames.	0.2617651008636659
Again she was plied with whisky, but this time in hot water and sweetened with brown sugar; she was then led to the sitting - room couch that had been made up as a bed for her.	Again she was plied with whisky, but this time in a difficult situation and sweetened with brown sugar; she was then led to the sitting - room couch that had been made up as a bed for her.	0.0
The salesman claimed the windshield was unbreakable, testing it with a punch that went straight through it.	The salesman claimed the windshield was unbreakable, testing it with a punch that became a law-abiding person through it.	0.0
By following the rules of paperhanging and plumbing a vertical after turning the corners, the remaining border could be levelled by following the pattern in the wallcovering and the need for marking out thus dispensed with.	By following the rules of paperhanging and plumbing a vertical after passing out of danger, the remaining border could be levelled by following the pattern in the wallcovering and the need for marking out thus dispensed with.	0.4362865685198502
Pour in the soup.	Pour in trouble.	0.0
He gruffly shoved me out of line, too busy to fool with a silly kid who could barely understand English.	He gruffly shoved me disproportionately, too busy to fool with a silly kid who could barely understand English.	0.24932249322493222
1 find when operating the vehicle in the bush at slow speeds, in air temperatures in excess of 35 ° C that the water temperature gauge is in the red though the thermostat has been removed and fan belt and tension are in good order.	1 find when operating the vehicle in the bush at slow speeds, in air temperatures in excess of 35 ° C that the water temperature gauge is in debt though the thermostat has been removed and fan belt and tension are in good order.	0.0
This bacterium can be found in the shin lesions and has the appearance of a safety - pin when visualized under the microscope.	This bacterium can be found in the shin lesions and has the appearance of a safety - pin when visualized under close scrutiny.	0.0
After dinner they went straight to their room.	After dinner they became a law-abiding person to their room.	0.3118344227187432
The inaccessible lesions were included in the final analysis as the aim was to evaluate this procedure according to the intention to treat.	The inaccessible lesions were included after considering all aspects as the aim was to evaluate this procedure according to the intention to treat.	0.0
Mark Goodchild leads the approach to a turn	Mark Goodchild leads the approach to perfection	0.26308560303871165
A marriage on thin ice	A marriage at risk	0.4424102943025552
There will then be a wait while the various samples are examined under the microscope, and finally the results will be given by the doctor, and treatment prescribed as necessary.	There will then be a wait while the various samples are examined under close scrutiny, and finally the results will be given by the doctor, and treatment prescribed as necessary.	0.0
Cunningham to the Secretary of the Admiralty on the surrender of the Italian fleet in 1943: ‘ Be pleased to inform their Lordships that the Italian battlefleet now lies at anchor under the guns of the fortress of Malta.’	Cunningham to the Secretary of the Admiralty on the surrender of the Italian fleet in 1943: ‘ Be pleased to inform their Lordships that the Italian battlefleet now lies at anchor under great pressure to perform of the fortress of Malta.’	0.0
The defendant was standing in the dock awaiting the sentence which was given immediately for the charge which had been reduced to manslaughter.	The defendant was standing under scrutiny awaiting the sentence which was given immediately for the charge which had been reduced to manslaughter.	0.24703902141276132
The defendant was standing in the dock awaiting the sentence which was given immediately for the charge which had been reduced to manslaughter.	The defendant was standing under close scrutiny awaiting the sentence which was given immediately for the charge which had been reduced to manslaughter.	0.24703902141276132
Transfer Engine software handles functions such as light reflection calculations and geometry, while Frame Buffer Modules provide off- and on - screen memory, Z - buffer comparisons, alpha blending and compositing functions.	Transfer Engine software handles functions such as light reflection calculations and geometry, while Frame Buffer Modules provide intermittently - screen memory, Z - buffer comparisons, alpha blending and compositing functions.	0.2145607221721459
‘ And good riddance, too.’	‘ And the departure is welcome, too.’	0.32293244097937684
If the plants are barerooted, spread the roots out in the hole, with the same proviso regarding the long ones, and then crumble soil in over them to fill the hole.	If the plants are barerooted, spread the roots out in debt, with the same proviso regarding the long ones, and then crumble soil in over them to fill the hole.	0.0
He might have to abandon his return to the pensione to change and go straight to the Stasi address.	He might have to abandon his return to the pensione to change and become a law-abiding person to the Stasi address.	0.0
Should you glimpse topless mermaids … just look the other way.	Should you glimpse topless mermaids … just ignore things wrong.	0.2852300926411479
Should you glimpse topless mermaids … just look the other way.	Should you glimpse topless mermaids … just turn a blind eye.	0.2852300926411479
go on get it up there, go on get it up there for Christ sake eh er Christ getting cold Darren?	go on get it up there, go on get an erection there for Christ sake eh er Christ getting cold Darren?	0.0
Follow the track down and go straight on to a modern farm track.	Follow the track down and become a law-abiding person on to a modern farm track.	0.0
If you listen to the way the voice comes in in relation to where the chords are, you'll see that the vocal fits exactly in the holes where the guitar isn't playing.	If you listen to the way the voice comes in in relation to where the chords are, you'll see that the vocal fits exactly in debt where the guitar isn't playing.	0.0
For this the sore is gently scraped and any fluid that exudes can then be looked at under the microscope.	For this the sore is gently scraped and any fluid that exudes can then be looked at under close scrutiny.	0.0
Offiah also went straight to the dressing - room following the 1991 Premiership final at Old Trafford.	Offiah also became a law-abiding person to the dressing - room following the 1991 Premiership final at Old Trafford.	0.0
looking the other way.	ignoring things wrong.	0.2624309392265193
looking the other way.	turning a blind eye.	0.2624309392265193
‘ I hear things are so bad between the prince and princess, they can't even bear to be in the same room as one another,’ said an estate worker.	‘ I imagine sounds that are not actually real are so bad between the prince and princess, they can't even bear to be in the same room as one another,’ said an estate worker.	0.0
Get it up to Terri.	get an erection to Terri.	0.0
Harry pulled a face at his brother now as Ellen put in quickly, ‘ The Hallidays too and their cousins, two young ladies who are staying with them.’	Harry made a facial expression that shows dislike at his brother now as Ellen put in quickly, ‘ The Hallidays too and their cousins, two young ladies who are staying with them.’	0.3036472808996314
‘ You are my guest —’	‘ You go for it —’	0.1358378344520514
Now, in the light of a bedside lamp, he could see Marius Steen Lying back on the pillows asleep.	Now, in consideration of a bedside lamp, he could see Marius Steen Lying back on the pillows asleep.	0.24672489082969426
Both buildings caught fire after the explosion and at least 10 fire engines spent more than two hours fighting the flames, police said.	Both buildings became engulfed in flames after the explosion and at least 10 fire engines spent more than two hours fighting the flames, police said.	0.0
I know most of his stories by heart.	I know most of his stories from unaided memory and in full detail.	0.0
And Penman, removing her untouched pudding with a troubled air said, ‘ If you go straight through the garden and over that rise, Miss Alexandra, the shore all before you belongs to Bishopstow House.	And Penman, removing her untouched pudding with a troubled air said, ‘ If you become a law-abiding person through the garden and over that rise, Miss Alexandra, the shore all before you belongs to Bishopstow House.	0.0
Another faithful sign that winter is truly upon us, is when wildlife comes in from the cold.	Another faithful sign that winter is truly upon us, is when wildlife gains widespread acceptance in a group.	0.2513513513513512
Mother - of - three Kathleen Colbert , 55, was enveloped in flames after her dressing gown caught fire.	Mother - of - three Kathleen Colbert , 55, was enveloped in flames after her dressing gown became engulfed in flames.	0.0
As the red - tipped bronze blade continued round towards her, Tallis struck it out of line and reached for the booted leg of the rider, pushing up so that he fell over to the side.	As the red - tipped bronze blade continued round towards her, Tallis struck it disproportionately and reached for the booted leg of the rider, pushing up so that he fell over to the side.	0.0
What you gone, right in the hole?	What you gone, right in debt?	0.0
When they examined thin sections of their samples under the microscope, stained to pick up particles of iron, they found appreciable concentrations of the metal only in these same bones (Nature, vol 301, p 78).	When they examined thin sections of their samples under close scrutiny, stained to pick up particles of iron, they found appreciable concentrations of the metal only in these same bones (Nature, vol 301, p 78).	0.0
What sort of changes are you aware of in the dock?	What sort of changes are you aware of under scrutiny?	0.25303443449723706
What sort of changes are you aware of in the dock?	What sort of changes are you aware of under close scrutiny?	0.25303443449723706
Soak in hot water for 20–30 minutes until soft.	Soak in a difficult situation for 20–30 minutes until soft.	0.0
The pigments in the retina affect the colour of the reflected light, so a gazelle's eyes emit green light, a cat's eyes appear golden, while rabbits' eyes glow bright red.	The pigments in the retina affect the colour of the reflected light, so a gazelle's eyes emit permission, a cat's eyes appear golden, while rabbits' eyes glow bright red.	0.0
If you can't get your own way or what you want by openly and honestly asking for it, don't use sly or surreptitious methods because they could backfire and land you in the soup.	If you can't get your own way or what you want by openly and honestly asking for it, don't use sly or surreptitious methods because they could backfire and land you in trouble.	0.0
