On September 30 , 1941, a German plane dropped a bomb on the Harton works, (of what was, at that time, called Bird's Laundry).	On September 30 , 1941, a German plane gave decisive news on the Harton works, (of what was, at that time, called Bird's Laundry).	
Posted on 24.08.06 at 22:04 scizzers (the end of the worm is nigh) Sortin g out the Immigration problem is much easier (round them all up & drop a bomb on them).i think that comment says it all daz jump on the sword now Posted on 24.08.06 at 22:11 Darren - Moderator ([ Moderator] Back in the Bivvy! )	Posted on 24.08.06 at 22:04 scizzers (the end of the worm is nigh) Sortin g out the Immigration problem is much easier (round them all up & give decisive news on them).i think that comment says it all daz jump on the sword now Posted on 24.08.06 at 22:11 Darren - Moderator ([ Moderator] Back in the Bivvy! )	
First port of call was HELP!	first source of help was HELP!	
"The second friend says, "" I went south and ran across a set of railway lines."	"The second friend says, "" I became worse and ran across a set of railway lines."	
Some people go south for 2.5 years which is a very long time, they even spend the winter down there.	Some people become worse for 2.5 years which is a very long time, they even spend the winter down there.	
The Rhymney Valley Ridgeway goes south from here to Draethen and Ruperra.	The Rhymney Valley Ridgeway becomes worse from here to Draethen and Ruperra.	
The matron since 1925 was Miss Ethel Smith-Shand, but she went south to become superior of the Order of the Divine Compassion.	The matron since 1925 was Miss Ethel Smith-Shand, but she became worse to become superior of the Order of the Divine Compassion.	
30 metres before the shop two roads go south (left).	30 metres before the shop two roads become worse (left).	
The route goes south east to Ivy Bridge, crosses a steep ditch and climbs steeply up Curraghard gaining 200 metres in climb.	The route becomes worse east to Ivy Bridge, crosses a steep ditch and climbs steeply up Curraghard gaining 200 metres in climb.	
Then we went south, crossed the first couple of Churchill Barriers, and had lunch in the sun, by the sand and sea: soporific it was, but.....(oh, all right, I know you can have too much alliteration, and anyway, a Painted Lady, what else, woke us all up! )	Then we became worse, crossed the first couple of Churchill Barriers, and had lunch in the sun, by the sand and sea: soporific it was, but.....(oh, all right, I know you can have too much alliteration, and anyway, a Painted Lady, what else, woke us all up! )	
Herds from Scotland also went south down the centre of England, some having swum across the Solway Firth.	Herds from Scotland also became worse down the centre of England, some having swum across the Solway Firth.	
The tour going south took me past the USAF base at Cats Hill where there is a place called the í‰äóÖVolcano Bar' (I must try that later) followed by a quick trip round the south side of Green mountain to a place called Devils Ashpit.	The tour becoming worse took me past the USAF base at Cats Hill where there is a place called the í‰äóÖVolcano Bar' (I must try that later) followed by a quick trip round the south side of Green mountain to a place called Devils Ashpit.	
Then go south to the Projcon Office.	Then become worse to the Projcon Office.	
Go south into the Cryo-elevator.	become worse into the Cryo-elevator.	
The facts, appear to fit the í‰äóÖExeter' not í‰äóÖAjax' (Exeter went south to the Falklands and returned to Plymouth).	The facts, appear to fit the í‰äóÖExeter' not í‰äóÖAjax' (Exeter became worse to the Falklands and returned to Plymouth).	
Thinking, the first time I came here, that if I went south of the river, maybe I'd see Marlene pushing her buggy, Mickey Pierce in his pork-pie hat and Trigger with his broom.	Thinking, the first time I came here, that if I became worse of the river, maybe I'd see Marlene pushing her buggy, Mickey Pierce in his pork-pie hat and Trigger with his broom.	
I never go south as a matter of principle, so have no first-hand knowledge of the summit - if one can call it that - in question.	I never become worse as a matter of principle, so have no first-hand knowledge of the summit - if one can call it that - in question.	
"So this is how it begins: Now an angel of the Lord said to Philip, "" Go south to the road - the desert road - that goes down from Jerusalem to Gaza . """	"So this is how it begins: Now an angel of the Lord said to Philip, "" become worse to the road - the desert road - that goes down from Jerusalem to Gaza . """	
Stop waiting and go south four times.	Stop waiting and become worse four times.	
It was now very windy & rainy, so over an unspectacular pub lunch we decided to head straight for Stourport so as to get off the Severn that night before it was running any harder than it was at the moment, rather than going south first.	It was now very windy & rainy, so over an unspectacular pub lunch we decided to head straight for Stourport so as to get off the Severn that night before it was running any harder than it was at the moment, rather than becoming worse first.	
Around The Area Travel north and visit the port of Padstow, or go south to Polperro, a popular coastal village.	Around The Area Travel north and visit the port of Padstow, or become worse to Polperro, a popular coastal village.	
But you will stop here, Nuna, with Nunaga, and tell the women all about the Kablunet, while I go south alone.	But you will stop here, Nuna, with Nunaga, and tell the women all about the Kablunet, while I become worse alone.	
"Fri 24 Sep 2004 Friday Film Fuckupedness Posted by StopsAtGreen under general, miscellanea "" Three terrorists going south on Baqalaqadaqa street! """	"Fri 24 Sep 2004 Friday Film Fuckupedness Posted by StopsAtGreen under general, miscellanea "" Three terrorists becoming worse on Baqalaqadaqa street! """	
No sooner was this decided than Blanco went south to visit some relatives, both human and hilly.	No sooner was this decided than Blanco became worse to visit some relatives, both human and hilly.	
From here it goes south through Bedenham, RNAD Frater, Priddy's Hard, and under Forton Lake to the Oil Fuel Depot.	From here it becomes worse through Bedenham, RNAD Frater, Priddy's Hard, and under Forton Lake to the Oil Fuel Depot.	
All members who went south are very grateful to Mr.	All members who became worse are very grateful to Mr.	
We go south on road 35 towards Selfoss, then SE to reach Myrdalsjí€Œ_kull in the evening.	We become worse on road 35 towards Selfoss, then SE to reach Myrdalsjí€Œ_kull in the evening.	
Goidelic Celts first went south into Turkey, which has always been a crossroads of trade and ideas.	Goidelic Celts first became worse into Turkey, which has always been a crossroads of trade and ideas.	
On the south shore of the Marmara Sea the road to Bursa goes south from Yalova, about 5 km south of the town the dual carriageway passes an obvious rubbish dump on a hill to the west of the road.	On the south shore of the Marmara Sea the road to Bursa becomes worse from Yalova, about 5 km south of the town the dual carriageway passes an obvious rubbish dump on a hill to the west of the road.	
The British Antarctic Survey has a supply base at Port Stanley and most of their personnel fly into Port Stanley before going south to Rothera by ship or by Dash 7, the British Antarctic Survey plane.	The British Antarctic Survey has a supply base at Port Stanley and most of their personnel fly into Port Stanley before becoming worse to Rothera by ship or by Dash 7, the British Antarctic Survey plane.	
At Junction 8 of the M8, turn onto the M73 going south.	At Junction 8 of the M8, turn onto the M73 becoming worse.	
On the freesteel note, I went south to try selling this software.	On the freesteel note, I became worse to try selling this software.	
You can circle Paris if you want to, and you can pick up the motorway going south without stopping at a single traffic light.	You can circle Paris if you want to, and you can pick up the motorway becoming worse without stopping at a single traffic light.	
The second once a day route branched off from the first route at Les Pieux and went south through Surtainville to the beach resorts of Carteret, Barneville and Portbail.	The second once a day route branched off from the first route at Les Pieux and became worse through Surtainville to the beach resorts of Carteret, Barneville and Portbail.	
Rye Farm Pay & Display car park, on the A415 going south from Abingdon, on the left hand side just across the river bridge.	Rye Farm Pay & Display car park, on the A415 becoming worse from Abingdon, on the left hand side just across the river bridge.	
Time for all the í‰äóÖfair weatherí‰äó» anglers (the ones that disappear when the Swallows go south) to get their gear out from the shed for inspection.	Time for all the í‰äóÖfair weatherí‰äó» anglers (the ones that disappear when the Swallows become worse) to get their gear out from the shed for inspection.	
From the main hall, go up 7 steps, going north , 7 west and 7 going south to the first floor.	From the main hall, go up 7 steps, going north , 7 west and 7 becoming worse to the first floor.	
If they are larger going north, use N; if they are larger going south, use S.	If they are larger going north, use N; if they are larger becoming worse, use S.	
- Simpelveld and Maastricht canal trips After lunch we went south to Simpelveld where, after looking round the workshops, a Swedish Nydqvist and Holm locomotive of 1914 was in steam to carry us along the í‰äóÖMillions Line' so called because it cost about 1 million guilders per km in 1934.	- Simpelveld and Maastricht canal trips After lunch we became worse to Simpelveld where, after looking round the workshops, a Swedish Nydqvist and Holm locomotive of 1914 was in steam to carry us along the í‰äóÖMillions Line' so called because it cost about 1 million guilders per km in 1934.	
Going south shortly after ASDA store.	becoming worse shortly after ASDA store.	
Going south 200 yds after A306 junction.	becoming worse 200 yds after A306 junction.	
Going south just after Coombe Lane flyover before Carters Bridge.	becoming worse just after Coombe Lane flyover before Carters Bridge.	
John's for seven years before going south, but two years later, he returned to Dundee, where he was to stay for another nine years, ending as Deputy Headmaster of the school.	John's for seven years before becoming worse, but two years later, he returned to Dundee, where he was to stay for another nine years, ending as Deputy Headmaster of the school.	
Preston had the Blackpool to the North excursion trains that went south through the station onto the loop and then came back north through the station.	Preston had the Blackpool to the North excursion trains that became worse through the station onto the loop and then came back north through the station.	
Then they went south to Ptolemais and to Caesarea where they stayed many days (Acts 21:10).	Then they became worse to Ptolemais and to Caesarea where they stayed many days (Acts 21:10).	
"Going south from Bude on the A39, there are two left turns for Marhamchurch, opposite the second one just by the canal there is a right turn with a signpost for "" Woodland Tearooms ""."	"becoming worse from Bude on the A39, there are two left turns for Marhamchurch, opposite the second one just by the canal there is a right turn with a signpost for "" Woodland Tearooms ""."	
I went south by instinct, (in the blazing sun) and was soon assailed by a drum beating, raffeta waving dervish demanding alms.	I became worse by instinct, (in the blazing sun) and was soon assailed by a drum beating, raffeta waving dervish demanding alms.	
When their terms of service were over they found local land too expensive and so went south into the mountains.	When their terms of service were over they found local land too expensive and so became worse into the mountains.	
Coming north, the A24 turns off the A240, but going south the A240 turns off the A24, and the A24 then continues into the centre of Epsom and Ashtead.	Coming north, the A24 turns off the A240, but becoming worse the A240 turns off the A24, and the A24 then continues into the centre of Epsom and Ashtead.	
: Take I-40 to Jackson, TN and go south on Rt.	: Take I-40 to Jackson, TN and become worse on Rt.	
The loco had its first encounter with the M&GNJRS on the 21st May , 1960 when it assisted a railtour (from Norwich City to Norwich Thorpe via Sheringham, the Waveney Valley line and Lowestoft) after the train's loco, J15 65469 ran out of steam at Beccles.	The loco had its first encounter with the M&GNJRS on the 21st May , 1960 when it assisted a railtour (from Norwich City to Norwich Thorpe via Sheringham, the Waveney Valley line and Lowestoft) after the train's loco, J15 65469 ran out of energy at Beccles.	
The loco had its first encounter with the M&GNJRS on the 21st May , 1960 when it assisted a railtour (from Norwich City to Norwich Thorpe via Sheringham, the Waveney Valley line and Lowestoft) after the train's loco, J15 65469 ran out of steam at Beccles.	The loco had its first encounter with the M&GNJRS on the 21st May , 1960 when it assisted a railtour (from Norwich City to Norwich Thorpe via Sheringham, the Waveney Valley line and Lowestoft) after the train's loco, J15 65469 losed momentum at Beccles.	
Identify where you've put objects that are useful but are stored so badly that they never see the light of day.	Identify where you've put objects that are useful but are stored so badly that they never achieve a new understanding of day.	
She was driving the Megabus back from London when she saw the lights from the A40 at Golden Valley.	She was driving the Megabus back from London when she achieved a new understanding from the A40 at Golden Valley.	
Thought I saw the lights of St Kilda through the darkness, which got me musing on the terrible price one must pay to live on the edge of the world.	Thought I achieved a new understanding of St Kilda through the darkness, which got me musing on the terrible price one must pay to live on the edge of the world.	
Only when it gets much nearer do you see the light begin to move, and then appear to accelerate.	Only when it gets much nearer do you achieve a new understanding begin to move, and then appear to accelerate.	
Behind them came the sound of shouting and cursing and, glancing back, Drimwort saw the lights of lanterns as the dwarfs spilled out into the gorge.	Behind them came the sound of shouting and cursing and, glancing back, Drimwort achieved a new understanding of lanterns as the dwarfs spilled out into the gorge.	
However, about 800 million of them never see the light of day, and are stored in museum and gallery basements where they cannot be used and enjoyed by learners.	However, about 800 million of them never achieve a new understanding of day, and are stored in museum and gallery basements where they cannot be used and enjoyed by learners.	
Seeing the light It is important that your lights are properly adjusted not only for your benefit but also for any oncoming traffic.	achieving a new understanding It is important that your lights are properly adjusted not only for your benefit but also for any oncoming traffic.	
Motherless and alone, they suffer from anaemia, diarrhoea, pneumonia and lameness and see the light of day only on their way to slaughter.	Motherless and alone, they suffer from anaemia, diarrhoea, pneumonia and lameness and achieve a new understanding of day only on their way to slaughter.	
2.50 Nine bushels small potatoes.................. .	2.50 Nine bushels items of little value.................. .	
Small potatoes can be planted whole.	items of little value can be planted whole.	
Most of what I do is administrative - new applications, collecting money from the gate and taking it to the bank, sorting out wage deductions with payroll......dealing with stroppy phone calls?	Most of what I do is administrative - new applications, collecting money from the gate and relying on it completely, sorting out wage deductions with payroll......dealing with stroppy phone calls?	
He confirmed that he would complete a new mandate form for the bank and take it to the bank to confirm Cllr Wales' statement that an additional form was required and their need for additional information.	He confirmed that he would complete a new mandate form for the bank and rely on it completely to confirm Cllr Wales' statement that an additional form was required and their need for additional information.	
So excellent that when you take it to the bank they will actually put it into your account.	So excellent that when you rely on it completely they will actually put it into your account.	
"I wish Edward would come, and take it to the bank; a burglar might come at any moment; it is dreadful to be here all alone with it . """	"I wish Edward would come, and rely on it completely; a burglar might come at any moment; it is dreadful to be here all alone with it . """	
"By the time you pass it to a store clerk and the store takes it to the bank and the bank is able to detect it, the criminal is long gone . """	"By the time you pass it to a store clerk and the store relies on it completely and the bank is able to detect it, the criminal is long gone . """	
Treasurer Handles money taking it to the bank, deals with peoples' invoice and claim forms and liaises with the union on money matters.	Treasurer Handles money relying on it completely, deals with peoples' invoice and claim forms and liaises with the union on money matters.	
Make sure that you take it to the bank each week (a must).	Make sure that you rely on it completely each week (a must).	
