Again ~ Dan took the floor, violently protesting against the action of the Military ~ Revolutionary ~ Committee, which had sent a Commissar to seize the office of Izviestia and censor the paper.	Again ~ Dan sat on the floor, violently protesting against the action of the Military ~ Revolutionary ~ Committee, which had sent a Commissar to seize the office of Izviestia and censor the paper.	1.0
Does the Prime Minister agree that the elderly, sick and disabled should automatically receive a heating allowance every winter instead of having to go cap in hand to the Government?	Does the Prime Minister agree that the elderly, sick and disabled should automatically receive a heating allowance every winter instead of having to go without wearing a hat to the Government?	1.0
By the time we reached Llanberis it was touch and go whether we would make it back to base at all that night.	By the time we reached Llanberis it was swift whether we would make it back to base at all that night.	1.0
We thought we'd had the last laugh when we got to the play - off finals against Charlton but he was an even bigger pain in the arse after that.	We thought we'd was the last to laugh at a joke when we got to the play - off finals against Charlton but he was an even bigger pain in the arse after that.	1.0
Charity, I should have come clean on that right away.	Charity, I should have bathe on that right away.	1.0
Then he got the girl (the bartender with the heart of gold) and rode his motorcycle into … well, an ending.	Then he got the girl (the bartender with the cold, mean heart) and rode his motorcycle into … well, an ending.	1.0
She will twist your poor rich senile arm to pay you out, because you have an airy house on the hill, and she goes home to a room in the damp and humid valley.	She will agonize you to pay you out, because you have an airy house on the hill, and she goes home to a room in the damp and humid valley.	1.0
But, of course, it would be delightful if she took a fall.	But, of course, it would be delightful if she fell down.	0.7190721649484536
It was a well attended meeting, thanks to all who lent a hand.	It was a well attended meeting, thanks to all who shook hands.	1.0
We are on a roll and it's great to be involved.’	We are moving uncontrollably and it's great to be involved.’	1.0
He dead, and you dying, he gave you the kiss of life.’	He dead, and you dying, he gave you the life-changing kiss	0.7456584929566967
But it was worth it to keep the wolves from the door.	But it was worth it to stay away from harassment.	1.0
We are called upon to make such statements in all sorts of circumstances in our constituencies and sometimes we do it slightly with tongue in cheek, but I can genuinely make such a statement about many homes.	We are called upon to make such statements in all sorts of circumstances in our constituencies and sometimes we do it slightly with an odd manner, but I can genuinely make such a statement about many homes.	1.0
The trick is to pack as much magnetic punch into as small an amount of seawater as possible.	The trick is to pack a small amount into as small an amount of seawater as possible.	1.0
The contract came to grief and the projects passed briefly through another restoration house, then into the Tallichet storage facility in Chino, California.	The contract expressed condolences and the projects passed briefly through another restoration house, then into the Tallichet storage facility in Chino, California.	1.0
He cannot have it both ways.	He cannot do two things at once.	1.0
Well in the in the final analysis of the of the er the er considerations of these two sites the er area of Ske Skelton in general, erm it was considered that they that they did not perform a greenbelt function.	Well in the in the last page of the report of the of the er the er considerations of these two sites the er area of Ske Skelton in general, erm it was considered that they that they did not perform a greenbelt function.	1.0
Elsewhere, in the Warrant Officers' and Non - Commissioned Officers' Wing accommodation, there is another end - of - course party in full swing.	Elsewhere, in the Warrant Officers' and Non - Commissioned Officers' Wing accommodation, there is another end - of - course party at a swingset.	1.0
But the heart - of - gold whore and the con man are sentimentally conceived.	But the cold, mean heart whore and the con man are sentimentally conceived.	1.0
Remember that first Christmas when she put the cat among the pigeons by saying to me your husband told me that he can't really afford he's flying because you spend all his money, when I, when I've been backing him, saving money for his aeroplane and his lessons and	Remember that first Christmas when she let the cat eat a lot of food by saying to me your husband told me that he can't really afford he's flying because you spend all his money, when I, when I've been backing him, saving money for his aeroplane and his lessons and	1.0
' Why have you turned up again like the bad penny? '	' Why have you land on heads every time? '	1.0
With regard to the theme of today's Conference — namely the retraining of language teachers, I hope that my experience on these pilot courses will be of interest, and may even ring some bells.	With regard to the theme of today's Conference — namely the retraining of language teachers, I hope that my experience on these pilot courses will be of interest, and may even ring a church bell.	1.0
On the face of it they may appear to do little more than give effect to the government's consistent promise to maximise the opportunities for parental choice in the education system.	Encountering they may appear to do little more than give effect to the government's consistent promise to maximise the opportunities for parental choice in the education system.	1.0
Even a president whose party controls both the House and the Senate is obliged to approach the legislature more or less cap in hand as he seeks approval for his programme.	Even a president whose party controls both the House and the Senate is obliged to approach the legislature more or less without wearing a hat as he seeks approval for his programme.	1.0
because they must know what's gonna happen when they, you know, when the cows come home, they must know when the chickens come home to roost they must know what's gonna happen	because they must know what's gonna happen when they, you know, when the cows come home, they must know when the what the routines are they must know what's gonna happen	1.0
in doing the right thing, so confident	in turning right, so confident	0.7407489237477064
‘ Well, take it from me, she knows exactly what's she doing.	‘ Well, take it away from me, she knows exactly what's she doing.	1.0
He reflected gloomily on the price of his ambition, because he had gone out on a limb to persuade a mistrustful and increasingly hostile Kenamun to consent to the operation he had mounted, and then he had only achieved it by linking Surere to the serial killings.	He reflected gloomily on the price of his ambition, because he had gone out onto a tree branch to persuade a mistrustful and increasingly hostile Kenamun to consent to the operation he had mounted, and then he had only achieved it by linking Surere to the serial killings.	1.0
We find after Gottfried Wilhelm Leibnitz's (1646–1716) raising of the question of theodicy in 1710 that even God himself was put in the dock.	We find after Gottfried Wilhelm Leibnitz's (1646–1716) raising of the question of theodicy in 1710 that even God himself was put out on the docks.	0.7215478192995485
Keith thinks this is over the top.	Keith thinks this is excellent.	1.0
The form of farming known as shifting cultivation has gone hand - in - hand with the clearances in New Guinea over, at least, the last 5000 years.	The form of farming known as shifting cultivation has held hands with the clearances in New Guinea over, at least, the last 5000 years.	1.0
By the same token, teams vary in size.	for the price of one ticket, teams vary in size.	1.0
An analysis by Reddaway (1977) of the period 1961–71 showed that this view was wide of the mark; only 3 per cent of the purchase of motor cars and television sets in this period was attributable to population increase.	An analysis by Reddaway (1977) of the period 1961–71 showed that this view was considerably accurate; only 3 per cent of the purchase of motor cars and television sets in this period was attributable to population increase.	1.0
Because I'm on a district executive committee at the moment and I don't, that name doesn't ring a bell	Because I'm on a district executive committee at the moment and I don't, that name doesn't ring a church bell	1.0
Currently the band have a repertoire of about 20 Hendrix tunes, with Slim occasionally going the whole hog playing guitar behind his head and often performing a full Woodstock style Star Spangled Banner, much to the delight of the crowd.	Currently the band have a repertoire of about 20 Hendrix tunes, with Slim occasionally thinking about eating a whole pig playing guitar behind his head and often performing a full Woodstock style Star Spangled Banner, much to the delight of the crowd.	1.0
Here again Dicey seems wide of the mark.	Here again Dicey seems considerably accurate.	1.0
Fifth bottom is quite enough for the chairman and the manager to continue their policy of keeping the fans in the dark.	Fifth bottom is quite enough for the chairman and the manager to continue their policy of ignoring the fans.	1.0
In the final analysis, it must be thought of as the eternal and original artistic power that calls into being the entire world of phenomena.	in the last page of the report, it must be thought of as the eternal and original artistic power that calls into being the entire world of phenomena.	1.0
But was it necessary to kill my men in cold blood?	But was it necessary to kill my men in a pool of blood?	1.0
‘ Norlite is terribly sorry and knows it has to do things to the letter in future.’	‘ Norlite is terribly sorry and knows it has to do things on paper in future.’	1.0
Slanging matches with Craddock just for the hell of it.	Slanging matches with Craddock just for whatever reason.	1.0
‘ We'll take these men to the station, then we'll come back and lend a hand, Sir Benson,’ said the police - sergeant.	‘ We'll take these men to the station, then we'll come back and shake hands, Sir Benson,’ said the police - sergeant.	1.0
The Spectator gets its readers off the hook by a return to Malthus, who made a virtue of not helping the poor, as then, he informed us, they would drag us down by overbreeding.	The Spectator gets its readers off the coathook by a return to Malthus, who made a virtue of not helping the poor, as then, he informed us, they would drag us down by overbreeding.	1.0
Phone him, see him, sort something out and then perhaps we'll be able to have a normal conversation without you snapping my head off!’	Phone him, see him, sort something out and then perhaps we'll be able to have a normal conversation without you beheading me	1.0
His catalogue of indiscretions really began in 1987 when he crossed swords with Kenny Dalglish over Jones' alleged threat that he intended' to rip off his ear and spit in the hole . '	His catalogue of indiscretions really began in 1987 when he became friends with Kenny Dalglish over Jones' alleged threat that he intended' to rip off his ear and spit in the hole . '	1.0
That means in my book that they're er doing retailing.	That means in my autobiography that they're er doing retailing.	1.0
And as I say, there was always one I remember that sticks passively in my mind when she came over in one December five weekends on the trot!	And as I say, there was always one I remember that sticks passively in my mind when she came over in one December five weekends on a horse!	1.0
Mounting discontent came to a head over a professional insurance scheme which Fimbra attempted to force on all its members.	Mounting discontent popped up over a professional insurance scheme which Fimbra attempted to force on all its members.	1.0
Betting's no sin in my book, Squire!	Betting's no sin in my autobiography, Squire!	1.0
War is financed by industry, and the power in any land, behind any throne, behind Hitler or behind our own democracy, is a body of immensely wealthy men whose allegiance is ultimately to their wealth, and perhaps to each other.	War is financed by industry, and the children of royalty, behind Hitler or behind our own democracy, is a body of immensely wealthy men whose allegiance is ultimately to their wealth, and perhaps to each other.	0.5882719316112106
The boys, who were bigger than the Brownies, ran full - tilt into them.	The boys, who were bigger than the Brownies, ran a position of fully leaning over into them.	1.0
Despite Second Lieutenant Keith's orders to keep their positions, his soldiers swarmed over the trenches to meet their counterparts in No Man's Land.	Despite Second Lieutenant Keith's orders to keep their positions, his soldiers swarmed over the trenches to meet their counterparts in a land that no one want to buy.	1.0
This course is now going places, take it from me, and once the fixture log jam is solved I see happy days ahead.	This course is now going places, take it away from me, and once the fixture log jam is solved I see happy days ahead.	1.0
But I found it collected dust in a corner.	But I found it gathered dust intentionally in a corner.	0.7382847038019452
Now Berliners aim to realise the potential that's eluded them since the war, and the development of no man's land is crucial; the practical realisation of unification, and it's fraught with problems.	Now Berliners aim to realise the potential that's eluded them since the war, and the development of a land that no one want to buy is crucial; the practical realisation of unification, and it's fraught with problems.	1.0
The Irish head south after their worst season in the Five Nations.	The Irish travel southward after their worst season in the Five Nations.	0.5484242894858964
Venables insists Taylor should be allowed to stay in charge of England's World Cup campaign for the three remaining make - or - break qualifiers.	Venables insists Taylor should be allowed to stay in charge of England's World Cup campaign for the three remaining build or destroy qualifiers.	1.0
The priority for Africa and the international community must be to ensure that the continent weathers the global financial storm, preserves the significant achievements of the past decade, and continues to make decisive progress in combating poverty.	The priority for Africa and the international community must be to ensure that the continent predict the coming storm, preserves the significant achievements of the past decade, and continues to make decisive progress in combating poverty.	1.0
She tried to make light of it and failed.	She tried to illuminate it and failed.	1.0
It's unusual to say the least.	It's unusual so as to be brief and efficient.	1.0
The apprentices who are there under an apprentice contract unfortunately secure employment for the period that you're contracted to after that, you are in the situation of dog eat dog, dare, dare I say.	The apprentices who are there under an apprentice contract unfortunately secure employment for the period that you're contracted to after that, you are in the situation of cannibalism, dare, dare I say.	1.0
To get a true picture it is important to watch a wide cross section of paddlers with a range of different backgrounds.	To take a picture it is important to watch a wide cross section of paddlers with a range of different backgrounds.	0.7432177844762622
He tried to keep his voice firm, but the thought of actually having to kill the man in cold blood numbed him.	He tried to keep his voice firm, but the thought of actually having to kill the man in a pool of blood numbed him.	1.0
Does he accept, however, that — sadly — many of those who are sleeping rough in our cities and elsewhere have indeed been discharged from psychiatric hospitals and have slipped through the care package net?	Does he accept, however, that — sadly — many of those who are losing sleep in our cities and elsewhere have indeed been discharged from psychiatric hospitals and have slipped through the care package net?	1.0
‘ Today I can have a drink like the next man without going over the top,’ he wrote in his self - confessional biography, ‘ I suppose I have learned my lesson the hard way.’	‘ Today I can have a drink like the next man without going excellent he wrote in his self - confessional biography, ‘ I suppose I have learned my lesson the hard way.’	0.754309471363107
Tit for tat.	this for that.	1.0
There is a large bench seat in the rear which will accommodate two adults or three smaller people at a pinch.	There is a large bench seat in the rear which will accommodate two adults or three smaller people with a pinch of salt.	1.0
’ Well, Emily can be a bit high and mighty herself at times.’	’ Well, Emily can be a bit masculine herself at times.’	1.0
Further, it makes me angry with myself to find that the perfectly natural and utterly unfair result is that I begin to dislike Paxford, no exercise of the will convincing me that it is not the unfortunate P. who is boring me with his views on everything under the sun.	Further, it makes me angry with myself to find that the perfectly natural and utterly unfair result is that I begin to dislike Paxford, no exercise of the will convincing me that it is not the unfortunate P. who is boring me with his views on everything that makes you warm.	1.0
Considering that the Soviet economy is not in the pink of health in its own right, it only makes sense to ask whether the burden will remain affordable — and, indeed, whether hard economic facts will not drive the USSR to reassess the wisdom of maintaining anything so extravagant as a Socialist Commonwealth in her present circumstances.	Considering that the Soviet economy is not in pink paint of health in its own right, it only makes sense to ask whether the burden will remain affordable — and, indeed, whether hard economic facts will not drive the USSR to reassess the wisdom of maintaining anything so extravagant as a Socialist Commonwealth in her present circumstances.	1.0
So, with luck, they hoped to weather the storm.	So, with luck, they hoped to predict the coming storm.	1.0
Cost cost the earth.	Cost put the earth in danger.	1.0
The offer made them a special case but by the same token was condemned by other groups such as the ancillary workers, who protested that they were offered only 4 per cent.	The offer made them a special case but for the price of one ticket was condemned by other groups such as the ancillary workers, who protested that they were offered only 4 per cent.	1.0
In the final analysis, what I say goes.	in the last page of the report, what I say goes.	0.7482046678635547
And FA official David Bloomfield confirmed that Jones is back in the dock saying: ‘ Vinny Jones has been charged with misconduct, more specifically bringing the game into disrepute.	And FA official David Bloomfield confirmed that Jones is back out on the docks saying: ‘ Vinny Jones has been charged with misconduct, more specifically bringing the game into disrepute.	1.0
Brussels brings cold comfort to sheep farmers.	Brussels brings warm clothes to sheep farmers.	1.0
In broad daylight what's more — and looking very charming in it too.	in a well-lit room what's more — and looking very charming in it too.	1.0
Some people are seeing the light, even from your own side.	Some people are seeing the brightest star, even from your own side.	0.7133007361828371
Luke made no move, just looked at her, his gaze one of incredulity and shock, and Robyn felt as bad as she had ever felt in her life.	Luke stood still, just looked at her, his gaze one of incredulity and shock, and Robyn felt as bad as she had ever felt in her life.	1.0
‘ Whenever I used to feel on top of the world, I would just open my mouth and sing, and not care too much about what came out,’ remembered Kylie.	‘ Whenever I used to feel on top of Mount Everest, I would just open my mouth and sing, and not care too much about what came out,’ remembered Kylie.	1.0
Thus, the war was not a no - man's - land between, and distinct from, two different regimes.	Thus, the war was not a a land that no one want to buy between, and distinct from, two different regimes.	1.0
He was off the hook.	He was off the coathook.	1.0
But there the analysis ends: there is no clear parallel to the apparent inability of some sufferers to get into substantial recovery, if at all, and there is nothing to correspond to the process of relapse even when, on the face of it, all recommendations are being followed.	But there the analysis ends: there is no clear parallel to the apparent inability of some sufferers to get into substantial recovery, if at all, and there is nothing to correspond to the process of relapse even when, Encountering, all recommendations are being followed.	1.0
Abortive attempts in our time to shuffle off the whole experience and make light of its impact have only begun comparatively recently to attract the attention of psycho - analysts.	Abortive attempts in our time to shuffle off the whole experience and illuminate its impact have only begun comparatively recently to attract the attention of psycho - analysts.	1.0
This type of long - netting is inevitably carried out in broad daylight, and the rabbits will be much more aware of the net than they are during darkness.	This type of long - netting is inevitably carried out in a well-lit room, and the rabbits will be much more aware of the net than they are during darkness.	1.0
When, on 13 July, Calvo Sotelo was assassinated by Republican police in retaliation for the killing of one of their number by a Falangist, the rebels had the perfect pretext for making their move.	When, on 13 July, Calvo Sotelo was assassinated by Republican police in retaliation for the killing of one of their number by a Falangist, the rebels had the perfect pretext for standing still.	1.0
‘ Still pack a punch, do they?’	‘ Still pack a small amount, do they?’	1.0
Often, the initial rapid rate of flow decreases, and then the level of the lava in the canal drops, leaving the banks, or levees as they are called, standing up high and dry like walls.	Often, the initial rapid rate of flow decreases, and then the level of the lava in the canal drops, leaving the banks, or levees as they are called, standing up floating in dry air like walls.	0.7555756587148384
They nodded, relieved that the ice was broken.	They nodded, relieved that the make icecubes.	0.6200154358728518
I must have left it off the hook this morning.	I must have left it off the coathook this morning.	1.0
Some publishers are making heavy weather of 1992.	Some publishers are predicting bad weather for 1992.	1.0
Cope reckons that the album of B - sides will emerge one day but, with a ‘ Best Of … ’ currently on sale, the idea has been placed on the back - burner indefinitely.	Cope reckons that the album of B - sides will emerge one day but, with a ‘ Best Of … ’ currently on sale, the idea has been placed in the microwave indefinitely.	1.0
Inspired by such virtuosity, the Revan - powered Rugby scrum was in no mood to let Quins off the hook.	Inspired by such virtuosity, the Revan - powered Rugby scrum was in no mood to let Quins off the coathook.	1.0
When I fly to California for my final rethink, maybe I'll go the whole hog and get my blood fixed too.	When I fly to California for my final rethink, maybe I'll think about eating a whole pig and get my blood fixed too.	1.0
And it was the thought of all the children who, like Danny might have experimented not knowing that they were dicing with death, that prompted David to try to stop any more parents having to go through his own agony.	And it was the thought of all the children who, like Danny might have experimented not knowing that they were playing a dangerous game with dice, that prompted David to try to stop any more parents having to go through his own agony.	1.0
I was astonished, to say the least, the other day when I overheard you tell my young son and his friend that Mike Channon, the former Southampton and England footballer, now turned racing magnate, was your brother - in - law.	I was astonished, so as to be brief and efficient, the other day when I overheard you tell my young son and his friend that Mike Channon, the former Southampton and England footballer, now turned racing magnate, was your brother - in - law.	1.0
By the same token, collective beliefs and behaviour cannot be explained in terms of individual psychology.	for the price of one ticket, collective beliefs and behaviour cannot be explained in terms of individual psychology.	1.0
""" It's going to cost the earth to put it right."	""" It's going to put the earth in danger to put it right."	1.0
Stockton band The Motive stole the show at The Northern Echo's Talent 92 Search for a Star contest held at The Mall nightclub.	Stockton band The Motive act unethically at The Northern Echo's Talent 92 Search for a Star contest held at The Mall nightclub.	0.7429184295717809
At least, on the face of it, it will be cheaper to buy your own camera than to use a bureau.	At least, Encountering, it will be cheaper to buy your own camera than to use a bureau.	1.0
Characterised by confusion over aims and changes of membership, the panel made a number of false starts and fresh starts with the injection of new blood to try to give more direction to its work.	Characterised by confusion over aims and changes of membership, the panel made a number of false starts and fresh starts with the injection of donated blood to try to give more direction to its work.	1.0
While West were battling out a tough 24–18 win at Coventry, Newcastle ran riot against relegated Liverpool St Helens, scoring 13 tries in a 76–4 rout.	While West were battling out a tough 24–18 win at Coventry, Newcastle riot against relegated Liverpool St Helens, scoring 13 tries in a 76–4 rout.	1.0
We have seen what a struggle it must have been for men in the late 18th century to keep body and soul together — how much worse, then, for their womenfolk.	We have seen what a struggle it must have been for men in the late 18th century to calm down and act appropriately — how much worse, then, for their womenfolk.	1.0
‘ Words are very important, and there they are in black and white, and it is up to the Mirror to make sure that they are adhered to.’	‘ Words are very important, and there they are in different colors, and it is up to the Mirror to make sure that they are adhered to.’	0.7663392431401448
Michael asked laughingly, hoping to make light of what had taken place.	Michael asked laughingly, hoping to illuminate what had taken place.	1.0
That's, well, it kind of lets my steam off a bit; it doesn't hurt, but she knows I mean business.	That's, well, it kind of lets my steam off a bit; it doesn't hurt, but she knows I think everything could be a business.	1.0
Time and again, therefore, in the parallelism of Hebrew poetry dabar (word) and ruach (spirit) go hand in hand.	Time and again, therefore, in the parallelism of Hebrew poetry dabar (word) and ruach (spirit) hold hands.	1.0
He's impressed a number of Premier League managers but Venables will be the first to make a move.	He's impressed a number of Premier League managers but Venables will be the first to stand still.	1.0
In this context the financial muscle associated with a more diversified grouping, where risks are spread more evenly, can serve to help weather the storm.	In this context the financial muscle associated with a more diversified grouping, where risks are spread more evenly, can serve to help predict the coming storm.	1.0
Investment decisions made by just a few organisations can make or break a Supplier.	Investment decisions made by just a few organisations can build or destroy a Supplier.	1.0
So they worry, and look back with longing to the good old, bad old days, when there always seemed to be a kind and sturdy neighbour nearby who was willing to pop in to lend a hand to the elderly and disabled, in the closer - knit communities of their youth.	So they worry, and look back with longing to the good old, bad old days, when there always seemed to be a kind and sturdy neighbour nearby who was willing to pop in to shake hands to the elderly and disabled, in the closer - knit communities of their youth.	1.0
Rumour had it that, particularly towards the end of the financial year when sales targets were a few thousand off and hopes of bonuses were beginning to fade, the sound of the office globe could be heard spinning as anxious sales staff searched the world for the magic market that would bring home the bacon.	Rumour had it that, particularly towards the end of the financial year when sales targets were a few thousand off and hopes of bonuses were beginning to fade, the sound of the office globe could be heard spinning as anxious sales staff searched the world for the magic market that would bring pork home for dinner.	1.0
First, there is no point in labelling children, progress, teacher or school as ‘ unsatisfactory’ unless this goes hand in hand with the means to bring about improvement.	First, there is no point in labelling children, progress, teacher or school as ‘ unsatisfactory’ unless this holds hands with the means to bring about improvement.	1.0
To tell us things are happening and certainly on the press release it made erm it was there in black and white to say that	To tell us things are happening and certainly on the press release it made erm it was there in different colors to say that	1.0
They more or less show you the door.	They more or less show you some tips to get accepted.	0.6913183279742766
POLICE are hunting two youths who snatched a handbag from a woman walking alone in broad daylight.	POLICE are hunting two youths who snatched a handbag from a woman walking alone in a well-lit room.	1.0
And this in spite of the fact that two - thirds of the ‘ excellent’ companies analysed had fallen from grace by 1987, when Peters himself brazenly opened his third book, Thriving on Chaos, with the statement: ‘ There are no excellent companies’.	And this in spite of the fact that two - thirds of the ‘ excellent’ companies analysed had became less graceful by 1987, when Peters himself brazenly opened his third book, Thriving on Chaos, with the statement: ‘ There are no excellent companies’.	1.0
Zoff detailed the drama behind the scenes as Gazza was kept on tenterhooks for the past four days, wondering whether he would make his Italian debut.	Zoff detailed the drama behind the scenes as Gazza was kept in a state of anger for the past four days, wondering whether he would make his Italian debut.	1.0
It's obvious that refs and players still need to have this law more clearly defined — that indirect free kick was, in my book, a travesty.	It's obvious that refs and players still need to have this law more clearly defined — that indirect free kick was, in my autobiography, a travesty.	1.0
I mean all this sitting on the fence I mean they must have very sore bums.	I mean all this putting something on the fence I mean they must have very sore bums.	1.0
PLANS for one of the most ambitious civil engineering projects envisaged for the North West are to be left gathering dust.	PLANS for one of the most ambitious civil engineering projects envisaged for the North West are to be left sweeping up dust.	1.0
Just hold the line.	Just hold onto the rope.	1.0
( Luke and Matthew: Luke, who does not follow Mark's timing to the letter, merely says that the two festivals were drawing near (Luke 22:1).	( Luke and Matthew: Luke, who does not follow Mark's timing on paper, merely says that the two festivals were drawing near (Luke 22:1).	1.0
' I don't give a fig ,' Cranston replied ,' if you hold it direct from the Holy Father!	' I do not sell figs ,' Cranston replied ,' if you hold it direct from the Holy Father!	1.0
He made a move towards her and bawled at her to ‘ get out’, which she did but not without slamming the door for all she was worth behind her.	He stood still towards her and bawled at her to ‘ get out’, which she did but not without slamming the door for all she was worth behind her.	0.7595628415300546
The native denizens of the no - man's - land they called Lothian, between the Firth of Forth and Northumberland, then turned their attention to the six figures walking behind Macbeth of Alba, but, except for Bishop Malduin, who was easy to recognise because of his embroidered robes and his doubtful expression, the three middle - aged men and the two young ones were unfamiliar.	The native denizens of the a land that no one want to buy they called Lothian, between the Firth of Forth and Northumberland, then turned their attention to the six figures walking behind Macbeth of Alba, but, except for Bishop Malduin, who was easy to recognise because of his embroidered robes and his doubtful expression, the three middle - aged men and the two young ones were unfamiliar.	1.0
Harris didn't get on with Kirk Douglas when they made The Heroes of Telemark in 1965 (but then at that time few got on with Douglas), and just a year earlier he crossed swords with Mr Epic himself, Charlton Heston, on the set of Major Dundee in Mexico.	Harris didn't get on with Kirk Douglas when they made The Heroes of Telemark in 1965 (but then at that time few got on with Douglas), and just a year earlier he became friends with Mr Epic himself, Charlton Heston, on the set of Major Dundee in Mexico.	1.0
Apart from all the antiques Mr Grover also had piles of books about every subject under the sun and Paddington felt sure he would be able to explain the mystery.	Apart from all the antiques Mr Grover also had piles of books about every subject that makes you warm and Paddington felt sure he would be able to explain the mystery.	1.0
What they still lack is what the Tories would fear rather than scorn: three easy sentences to ring the bell.	What they still lack is what the Tories would fear rather than scorn: three easy sentences to ring a church bell.	0.7010126603523579
‘ There were three of us, actually; Jimmy brought Morley Richards with him to lend a hand.’	‘ There were three of us, actually; Jimmy brought Morley Richards with him to shake hands	1.0
This is a massive step forward and signifies to the public that we mean business.’	This is a massive step forward and signifies to the public that we think everything could be a business	0.7382906457497074
She vanished at full tilt towards the kitchen - garden and the orchards.	She vanished at a position of fully leaning over towards the kitchen - garden and the orchards.	1.0
Well, you can't have it both ways.	Well, you can't do two things at once.	1.0
For the past 12 years the Government have behaved like latter day Don Quixotes tilting at windmills and all the other renewables.	For the past 12 years the Government have behaved like latter day Don Quixotes enthusiastically build windmills and all the other renewables.	1.0
But out of sight at the other end of the course, Mr Hill had also come to grief.	But out of sight at the other end of the course, Mr Hill had also express condolences.	1.0
It was also able to claim, with confidence, ‘ how many frightful heresies have, within the last few years, run riot in many divers parts of the realm, but have now at last been checked by the providence of the all - good and Almighty God, the singular goodwill of princes, and the vigilance and zeal of the prelates for the Catholic faith, and seem almost extinguished.’	It was also able to claim, with confidence, ‘ how many frightful heresies have, within the last few years, riot in many divers parts of the realm, but have now at last been checked by the providence of the all - good and Almighty God, the singular goodwill of princes, and the vigilance and zeal of the prelates for the Catholic faith, and seem almost extinguished.’	1.0
Spices, in London's Hackney, a former winner of The People Asian Restaurant of the Month competition, is celebrating Onam — a commemoration of a king who crossed swords with the gods.	Spices, in London's Hackney, a former winner of The People Asian Restaurant of the Month competition, is celebrating Onam — a commemoration of a king who became friends with the gods.	1.0
This time, of course, I was going to it cap in hand.	This time, of course, I was going to it without wearing a hat.	1.0
We want everybody to be ready to fall into their places five minutes before zero hour . '	We want everybody to be ready to sit down five minutes before zero hour . '	1.0
That goes hand - in - hand with the case made for trade union involvement in oil and gas industry activities.	That holds hands with the case made for trade union involvement in oil and gas industry activities.	1.0
Palmer has last laugh	Palmer is the last to laugh at a joke	1.0
